train_loss,train_recon_loss,train_kl_loss,val_loss,val_recon_loss,val_kl_loss
21.81364086151123,6.510587539672851,76.5152651977539,46.403441795936,2.955227393370408,217.2410689133864
21.735919761657716,6.496184329986573,76.19867568969727,46.30121583205003,2.9476554760566125,216.7677976168119
21.683816413879395,6.478282775878906,76.02766616821289,46.20674778864934,2.832248430985671,216.87249051607571
21.7570369720459,6.521139764785767,76.17948516845703,46.55023956298828,2.800690559240488,218.74774169921875
21.668760108947755,6.480339183807373,75.9421044921875,46.50284224290114,2.8400736221900353,218.3138404259315
21.586362113952635,6.409756727218628,75.88302612304688,46.471478095421425,2.872021491710956,217.99727571927585
21.576185150146486,6.410325212478638,75.82929885864257,46.75564369788537,2.9062565106611986,219.24693063589243
21.4841219329834,6.311057119369507,75.86532287597656,46.56858121431791,2.8823944055117092,218.43092933067908
21.51357807159424,6.347316627502441,75.83130599975586,46.28424659142127,2.7951925167670617,217.44527259239783
21.47764789581299,6.320836172103882,75.78405746459961,46.3755129300631,2.886613680766179,217.44449204664963
21.441573028564452,6.28258430480957,75.79494308471679,46.06847410935622,2.86248832482558,216.02992365910455
21.490945014953613,6.29342206954956,75.98761322021484,46.21829517071064,2.835133277452909,216.91580552321213
21.427477760314943,6.303201532363891,75.6213803100586,46.01264894925631,2.836773468897893,215.8793722299429
21.341154632568358,6.244110593795776,75.48521911621094,46.193214709942154,2.780091175666222,217.06561514047476
21.260775756835937,6.178581762313843,75.41096817016602,45.909796494704025,2.8547685879927416,215.27513944185696
21.26844608306885,6.198157253265381,75.35144226074219,46.01960607675406,2.8352280396681566,215.92188204251804
21.23321674346924,6.107056550979614,75.63080062866212,46.207501044640175,2.7885090571183424,217.09495544433594
21.202627449035646,6.126342687606812,75.38142272949219,46.27057765080379,2.776772774182833,217.4690199631911
21.14382713317871,6.1008361721038815,75.21495346069337,46.011757190410904,2.773702694819524,216.19026888333835
21.171982192993163,6.12469521522522,75.23643371582031,45.93574641301082,2.6503852880918064,216.4268035888672
21.05778968811035,6.09452522277832,74.8163215637207,46.14251239483173,2.740940992648785,217.00785358135516
21.077415466308594,6.008862800598145,75.34276290893554,46.40873982356145,2.676828916256244,218.65955411470853
21.030431900024414,6.028779802322387,75.00825973510742,45.81845444899339,2.746434991176312,215.36009451059195
20.98820209503174,5.987469110488892,75.00366424560546,45.734446598933296,2.6661171362950253,215.34164193960336
20.949553565979002,6.029918899536133,74.59817184448242,45.66915600116436,2.7412603084857645,214.63947354830228
20.957916526794435,5.995787973403931,74.81064239501953,45.82036884014423,2.7505777340668898,215.3489532470703
