batch_size,central_calibration_absolute_error,central_mass,device,epsilon,evaluation_samples,family,fitted_concentration,fitted_local_curvature,forward_kl,heldout_nll,initial_curvature,initial_location_angle_degrees,joint_mass_calibration_absolute_error,kappa,learning_rate,location_cosine,nonfinite_count,objective,reverse_kl,seed,steps,tail_calibration_absolute_error,tail_probability,target_central_mass,target_entropy,target_local_curvature,target_tail_probability,target_theta_q50_rad,target_theta_q90_rad,target_theta_q99_rad,theta_q50_rad,theta_q90_rad,theta_q99_rad,wall_seconds
8192,0.021345019340515137,0.39665600657463074,cuda,0.01,1000000,spcauchy,0.5616000333500463,187.01053558871683,0.21307026947341853,-30.20892166224628,100.0,10.0,0.02619201922789216,100,0.03,0.9999992971596261,0,forward_kl,0.11686145615723935,0,600,0.004846999887377024,0.0,0.3753109872341156,-30.421991931719703,100.0,0.004846999887377024,0.54596900806818,0.6418375357869002,0.8306248713170056,0.5474016072327843,0.6789567716568193,0.8080867722383993,4.5347418320016
8192,0.0225600004196167,0.3977150022983551,cuda,0.01,1000000,spcauchy,0.5617929682460714,187.23954990439205,0.2144916036139947,-30.20479497803124,100.0,10.0,0.027589000295847654,100,0.03,0.9999989149040521,0,forward_kl,0.11727432006445397,1,600,0.005028999876230955,0.0,0.3751550018787384,-30.41928658164524,100.0,0.005028999876230955,0.5459638798357362,0.6421054226605655,0.8695949677711471,0.5471179513318412,0.6788159919181309,0.8091533341218199,4.441013032977935
8192,0.020998001098632812,0.39671799540519714,cuda,0.01,1000000,spcauchy,0.5616787853137687,187.10397446865207,0.21368141706620664,-30.213409126546427,100.0,10.0,0.025889001321047544,100,0.03,0.9999991786315603,0,forward_kl,0.11629307202051853,2,600,0.004891000222414732,0.0,0.37571999430656433,-30.427090543612636,100.0,0.004891000222414732,0.5458577252878619,0.6419035474347077,0.8351920214355175,0.5475132374219291,0.6788191494671073,0.8082292914419706,4.261993054999039
8192,0.07543697953224182,0.2998740077018738,cuda,0.01,1000000,vmf,94.10798917164516,94.10798917164516,0.5534612626743741,-29.868530669045327,100.0,10.0,0.08028397941961884,100,0.03,0.9999993649689561,0,forward_kl,0.035836351532899484,0,600,0.004846999887377024,0.0,0.3753109872341156,-30.421991931719703,100.0,0.004846999887377024,0.54596900806818,0.6418375357869002,0.8306248713170056,0.5609446147806989,0.6566963451265786,0.7394817200090754,4.399342834018171
8192,0.07268500328063965,0.30246999859809875,cuda,0.01,1000000,vmf,94.19934047577553,94.19934047577553,0.5604799663153925,-29.858806615329847,100.0,10.0,0.0777140031568706,100,0.03,0.9999990320651964,0,forward_kl,0.03451551993300233,1,600,0.005028999876230955,0.0,0.3751550018787384,-30.41928658164524,100.0,0.005028999876230955,0.5459638798357362,0.6421054226605655,0.8695949677711471,0.5606167017454686,0.6563021479688228,0.7387696606583681,4.536489422025625
8192,0.07463398575782776,0.3010860085487366,cuda,0.01,1000000,vmf,94.1128532435838,94.1128532435838,0.5548299805901873,-29.87226056302245,100.0,10.0,0.07952498598024249,100,0.03,0.999999179483236,0,forward_kl,0.03504820049789643,2,600,0.004891000222414732,0.0,0.37571999430656433,-30.427090543612636,100.0,0.004891000222414732,0.5458577252878619,0.6419035474347077,0.8351920214355175,0.5607549513219634,0.6564558211919149,0.7392468531964002,4.820953018963337
8192,0.005674988031387329,0.36963599920272827,cuda,0.01,1000000,powerspherical,184.21854603228073,92.10927301614036,0.8880562528600293,-29.533935678859674,100.0,10.0,0.010521987918764353,100,0.03,0.999999087543132,0,reverse_kl,0.011514892753271493,0,600,0.004846999887377024,0.0,0.3753109872341156,-30.421991931719703,100.0,0.004846999887377024,0.54596900806818,0.6418375357869002,0.8306248713170056,0.5460797724359009,0.6349366456662708,0.7100925345240322,3.4520010700216517
8192,0.00458100438117981,0.3705739974975586,cuda,0.01,1000000,powerspherical,184.2458634721598,92.1229317360799,0.900508526623075,-29.518778055022164,100.0,10.0,0.009610004257410765,100,0.03,0.999999198863634,0,reverse_kl,0.011475406351787487,1,600,0.005028999876230955,0.0,0.3751550018787384,-30.41928658164524,100.0,0.005028999876230955,0.5459638798357362,0.6421054226605655,0.8695949677711471,0.5460028196266988,0.6350288862376038,0.7097444324902966,3.409958395001013
8192,0.003917008638381958,0.3718029856681824,cuda,0.01,1000000,powerspherical,184.40143176500462,92.20071588250231,0.8895359237333258,-29.53755461987931,100.0,10.0,0.00880800886079669,100,0.03,0.9999992738861925,0,reverse_kl,0.011435305022278767,2,600,0.004891000222414732,0.0,0.37571999430656433,-30.427090543612636,100.0,0.004891000222414732,0.5458577252878619,0.6419035474347077,0.8351920214355175,0.545579660862548,0.6345591659809724,0.7101481061797078,3.496698918985203
8192,0.06017500162124634,0.43548598885536194,cuda,0.01,1000000,spcauchy,0.5676589099044145,194.36336366046189,0.21801796018977188,-30.20397397152993,100.0,10.0,0.06502200150862336,100,0.03,0.9999990767523471,0,reverse_kl,0.1083873982269131,0,600,0.004846999887377024,0.0,0.3753109872341156,-30.421991931719703,100.0,0.004846999887377024,0.54596900806818,0.6418375357869002,0.8306248713170056,0.5382116841518318,0.6678658032496938,0.795292297365755,2.1784367490326986
