backward_iqr_s,backward_max_s,backward_mean_s,backward_median_s,backward_min_s,backward_std_s,batch_size,benchmark,device,dim,direct_backend_requested,direct_backend_resolved,dtype,error_message,failure_type,family,forward_iqr_s,forward_max_s,forward_mean_s,forward_median_s,forward_min_s,forward_std_s,kappa,kl_autograd_route,kl_iqr_s,kl_mean_s,kl_median_s,kl_std_s,laplace_backend_requested,laplace_backend_resolved,loss_construction_iqr_s,loss_construction_mean_s,loss_construction_median_s,loss_construction_std_s,measure_iters,method,nan_or_inf_grad,nan_or_inf_loss,parameter_iqr_s,parameter_mean_s,parameter_median_s,parameter_std_s,peak_cuda_memory_bytes,power_exponent,repeat_total_medians_s,repeats,retained_correction_terms,rho,runtime_error,sampling_iqr_s,sampling_mean_s,sampling_median_s,sampling_std_s,seed,success,timeout_hit,timeout_s,total_iqr_s,total_max_s,total_mean_s,total_median_s,total_min_s,total_std_s,warmup_iters
6.066577043384314e-06,0.0008368539856746793,0.0007892987304367125,0.0007890145061537623,0.0007775949779897928,6.451648836506822e-06,1024,runtime,cuda,256,auto,triton,float32,,,spcauchy,5.228706868365407e-06,0.0012631519930437207,0.0008125078887678683,0.0008040075190365314,0.0007908240659162402,6.29548627863798e-05,10.0,custom_single_node,4.4655753299593925e-06,0.00029405691754072906,0.00029096956131979823,2.8838299760334963e-05,auto,,5.539623089134693e-07,6.045797560364008e-05,6.016151746734977e-05,1.619340551700396e-06,50,spcauchy_direct_fixed,False,False,8.077768143266439e-07,0.00010006740503013134,9.934598347172141e-05,2.394639022345661e-06,12650496,,0.00158966600429;0.00159084994812;0.00159577606246;0.00159452797379;0.00158794200979,5,2,0.018874646269279063,False,7.068738341331482e-06,0.0003579255905933678,0.00034885102650150657,5.634928897838512e-05,0,True,False,5.0,9.887036867439747e-06,0.0020507239969447255,0.0016018066192045807,0.0015925269690342247,0.001572042005136609,6.32768795527105e-05,10
6.272312020882964e-06,0.0009255169425159693,0.0007868226449936628,0.0007859449833631516,0.0007749950746074319,1.0997963966732727e-05,1024,runtime,cuda,256,auto,,float32,,,spcauchy,6.780028343200684e-06,0.0013880609767511487,0.0006792394570074976,0.0006672909366898239,0.0006557989399880171,8.160994911762036e-05,10.0,custom_single_node,1.6277481336146593e-06,0.00016094889491796493,0.00015730701852589846,3.41590701609046e-05,auto,triton,6.492191459983587e-07,5.9612149372696874e-05,5.939451511949301e-05,1.104192504653337e-06,50,spcauchy_laplace,False,False,7.810303941369057e-07,0.00010194927034899593,9.874755050987005e-05,3.328118916884443e-05,12651520,,0.00144946796354;0.00144925701898;0.00145015190355;0.00145517801866;0.00145585194696,5,,0.018874646269279063,False,7.4676936492323875e-06,0.0003567291423678398,0.00034766446333378553,5.6053549169354956e-05,0,True,False,5.0,1.102575333788991e-05,0.002179633011110127,0.0014660621020011603,0.001451737538445741,0.0014400489162653685,8.265935889654396e-05,10
2.510179183445871e-05,0.004927285946905613,0.00421348393522203,0.0042080850107595325,0.004166323924437165,5.144262512976828e-05,1024,runtime,cuda,256,auto,horner_reference,float32,,,spcauchy,2.445979043841362e-05,0.0038714909460395575,0.003332031034864485,0.0033055535168386996,0.0032560699619352818,0.00011133819582135017,10.0,reference_term_graph,2.4530512746423483e-05,0.00282319418201223,0.0027973729884251952,0.00011006049803469847,auto,,5.86238456889987e-07,5.611853860318661e-05,5.590950604528189e-05,1.0673983794116484e-06,50,spcauchy_direct_autograd,False,False,8.582428563386202e-07,0.00010031556943431497,9.92495333775878e-05,7.2012372028100615e-06,12651520,,0.00752981379628;0.00748961977661;0.00751378200948;0.0075010759756;0.00752997677773,5,127,0.018874646269279063,False,6.0850579757243395e-06,0.0003524027448147535,0.0003512745024636388,6.3766650628542225e-06,0,True,False,5.0,4.1917955968528986e-05,0.008263171999715269,0.007545514970086515,0.007514549535699189,0.007448773016221821,0.00012454804567593966,10
,,,,,,1024,runtime,cuda,256,auto,,float32,Encountered NaN/Inf in loss or gradients.,non_finite,vmf,,,,,,,10.0,native,,,,,auto,,,,,,50,vmf_official,True,True,,,,,,,,5,,,False,,,,,0,False,False,5.0,,,,,,,10
1.693866215646267e-05,0.0029728490626439452,0.0029400213952176274,0.0029397690086625516,0.0029119009850546718,1.2359872291792335e-05,1024,runtime,cuda,256,auto,,float32,,,vmf,5.498601240105927e-05,0.005893349996767938,0.005298644432798028,0.0052673109457828104,0.005209593917243183,0.00012733301257059906,10.0,native,2.6968569727614522e-05,0.001708612388931215,0.001703791436739266,1.6601552165034408e-05,auto,,7.761409506201744e-07,6.297421641647816e-05,6.237701745703816e-05,1.8835307959145358e-06,50,vmf_robust,False,False,1.0886287782341242e-06,0.00011443399079144002,0.00011407799320295453,1.4721426133225736e-06,11970560,,0.0082022016868;0.00821330863982;0.00822360627353;0.00821336172521;0.00821443460882,5,,,False,2.8888520319014788e-05,0.003412623836658895,0.0033853170461952686,0.0001242257443166547,0,True,False,5.0,5.7021272368729115e-05,0.008855471038259566,0.008238665828015655,0.008212219458073378,0.008132133982144296,0.00013071249367322164,10
7.139227818697691e-06,0.0015485489275306463,0.0012391987796872854,0.001228124019689858,0.0012170139234513044,4.1953309880947186e-05,1024,runtime,cuda,256,auto,,float32,,,powerspherical,6.6511856857687235e-06,0.0019037950551137328,0.0011326120952144265,0.00111072399886325,0.001102382899262011,8.683849080627156e-05,10.0,native,5.224486812949181e-06,0.0002753023221157491,0.00025976198958233,7.805471652818563e-05,auto,,6.213085725903511e-07,5.47576597891748e-05,5.381501978263259e-05,4.286841147324263e-06,50,power_spherical,False,False,9.939831215888262e-07,0.00010064474632963537,9.951845277100801e-05,5.534260331861385e-06,12665344,20.0,0.00233049993403;0.00233340798877;0.00233970209956;0.00234229909256;0.00242511089891,5,,,False,5.490990588441491e-06,0.0007019073669798673,0.0006964534404687583,2.370059209642235e-05,0,True,False,5.0,1.1350493878126144e-05,0.0032117710215970874,0.002371810874901712,0.002339120546821505,0.0023210609797388315,0.0001080973511940205,10
4.334253026172519e-05,0.0008654670091345906,0.0008124361438676715,0.0008107660105451941,0.0007720139110460877,2.884803526044336e-05,1024,runtime,cuda,512,auto,triton,float32,,,spcauchy,1.3610755559056997e-05,0.0007739829597994685,0.0007161281080916524,0.0007157360087148845,0.0006971070542931557,9.278625630359264e-06,10.0,custom_single_node,1.7899146769195795e-06,0.00018294997932389378,0.00018210557755082846,2.6840535350735114e-06,auto,,7.860071491450071e-07,6.075999885797501e-05,6.05199602432549e-05,1.4188818621810736e-06,50,spcauchy_direct,False,False,9.190116543322802e-07,9.942405391484499e-05,9.867653716355562e-05,2.399277799837868e-06,25236480,,0.00158270797692;0.00153699598741;0.00152914598584;0.00149496807717;0.00148650398478,5,255,0.009597813032773628,False,1.2884935131296515e-05,0.0003729940759949386,0.0003717605140991509,8.56966669684021e-06,0,True,False,5.0,5.398847861215472e-05,0.0016289039049297571,0.001528564251959324,0.0015290775336325169,0.0014759739860892296,3.667096405494629e-05,10
6.1841856222599745e-06,0.0009715680498629808,0.0007852195673622191,0.0007837664452381432,0.0007739659631624818,1.4999263070203872e-05,1024,runtime,cuda,512,auto,triton,float32,,,spcauchy,5.2215473260730505e-06,0.0013778040884062648,0.000827693591825664,0.0008180069853551686,0.0008069999748840928,6.825387987583011e-05,10.0,custom_single_node,4.0674349293112755e-06,0.00029618542594835165,0.0002926389570347965,3.468159128093438e-05,auto,,6.624613888561726e-07,6.066431105136871e-05,6.034702528268099e-05,1.4465531568399593e-06,50,spcauchy_direct_fixed,False,False,9.802461136132479e-07,0.00010100152529776097,9.818951366469264e-05,3.252475046602762e-05,25237504,,0.00160293001682;0.00160342792515;0.00159811798949;0.00159738503862;0.00160329393111,5,2,0.009597813032773628,False,7.366470526903868e-06,0.00036984232952818274,0.00036231399280950427,4.849134715048847e-05,0,True,False,5.0,9.585404768586159e-06,0.0021550750825554132,0.001612913159187883,0.001601666968781501,0.00158724095672369,6.944018435282684e-05,10
6.779475370422006e-06,0.0009401260176673532,0.0007845311528071761,0.0007836890290491283,0.0007725970353931189,1.208518115669309e-05,1024,runtime,cuda,512,auto,,float32,,,spcauchy,6.054266123101115e-06,0.0013355689588934183,0.0006898862272500992,0.000680182536598295,0.0006699970690533519,6.978553371243912e-05,10.0,custom_single_node,1.452252035960555e-06,0.00015952801005914808,0.00015756202628836036,1.663202007873866e-05,auto,triton,7.240741979330778e-07,6.029142485931516e-05,5.9553945902734995e-05,4.80657649417081e-06,50,spcauchy_laplace,False,False,8.932547643780708e-07,9.879109961912036e-05,9.802798740565777e-05,3.7005499750936603e-06,25238528,,0.00146822701208;0.00146603898611;0.00146278901957;0.00145909399725;0.00145871005952,5,,0.009597813032773628,False,6.68864231556654e-06,0.0003712756927125156,0.0003618210321292281,5.924763131566155e-05,0,True,False,5.0,1.1193274985998869e-05,0.0022756949765607715,0.0014744173800572754,0.0014633724349550903,0.0014478090452030301,7.603135767676594e-05,10
4.992663161829114e-05,0.009396955952979624,0.0075677008549682795,0.007545697968453169,0.007472136989235878,0.0001470763790670496,1024,runtime,cuda,512,auto,horner_reference,float32,,,spcauchy,6.179223419167101e-05,0.006904867012053728,0.005902381998952478,0.005869578511919826,0.00578524696175009,0.00013433365552408826,10.0,reference_term_graph,5.400748341344297e-05,0.005373201450332999,0.0053408570238389075,0.00012790089665648435,auto,,6.097543518990278e-07,5.620868690311909e-05,5.586352199316025e-05,3.484253962411276e-06,50,spcauchy_direct_autograd,False,False,1.1732627172023058e-06,0.0001000498877838254,9.912997484207153e-05,3.1953879469703877e-06,25238528,,0.0134045556188;0.0133622530848;0.0133977914229;0.0134462313727;0.0134739819914,5,255,0.009597813032773628,False,1.215148949995637e-05,0.00037292197393253446,0.0003718275111168623,1.2500750087891177e-05,0,True,False,5.0,0.000105453742435202,0.016301822965033352,0.013470082853920758,0.013419546012300998,0.013279245933517814,0.00024677239736460387,10
,,,,,,1024,runtime,cuda,512,auto,,float32,Encountered NaN/Inf in loss or gradients.,non_finite,vmf,,,,,,,10.0,native,,,,,auto,,,,,,50,vmf_official,True,True,,,,,,,,5,,,False,,,,,0,False,False,5.0,,,,,,,10
1.4568737242370844e-05,0.0028372870292514563,0.002775814394466579,0.0027768024592660367,0.002753004082478583,1.1328902753209083e-05,1024,runtime,cuda,512,auto,,float32,,,vmf,3.343631397001445e-05,0.006844050018116832,0.006223409506957978,0.006196029484272003,0.006106866989284754,0.00013280498423908166,10.0,native,2.0295556169003248e-05,0.0015686163450591266,0.001569536980241537,1.5033333091797969e-05,auto,,6.96512870490551e-07,6.286126002669334e-05,6.231304723769426e-05,2.1287549284731325e-06,50,vmf_robust,False,False,1.2457603588700294e-06,0.00011508599715307355,0.00011409353464841843,2.922594233164297e-06,23514112,,0.00897963065654;0.00897805020213;0.00896014086902;0.00896894559264;0.00897042173892,5,,,False,2.230249810963869e-05,0.0044768459047190845,0.004449492029380053,0.00013165637772116895,0,True,False,5.0,4.121454549022019e-05,0.009649527026340365,0.008999223901424557,0.008972609473858029,0.008861051988787949,0.00013329748056580088,10
1.2945441994816065e-05,0.0012798900716006756,0.0012312031723558904,0.0012274819891899824,0.001216924050822854,1.0878830060854525e-05,1024,runtime,cuda,512,auto,,float32,,,powerspherical,1.1696974979713559e-05,0.0015810439363121986,0.0011296922056935727,0.0011157660046592355,0.0011008800938725471,7.422899498858982e-05,10.0,native,5.259556928649545e-06,0.0002740843994542956,0.00026052346220239997,7.343892458718876e-05,auto,,7.294584065675735e-07,5.472465651109814e-05,5.404301919043064e-05,2.245009662983007e-06,50,power_spherical,False,False,9.500945452600718e-07,9.979934990406037e-05,9.902101010084152e-05,3.074942983049954e-06,25260544,20.0,0.00237570307218;0.00233916006982;0.00234816595912;0.00233452580869;0.00233542220667,5,,,False,7.457943866029382e-06,0.0007010837998241186,0.0007003310020081699,6.177138517529175e-06,0,True,False,5.0,3.191997529938817e-05,0.0028087219689041376,0.002360895378049463,0.0023427410051226616,0.002322843996807933,7.550000663830333e-05,10
5.382695235311985e-06,0.001320559997111559,0.0012843094170093537,0.001277991512324661,0.0012715519405901432,1.3676924240241748e-05,1024,runtime,cuda,1024,auto,triton,float32,,,spcauchy,7.167487638071179e-06,0.0013540619984269142,0.00082586972694844,0.000815605977550149,0.0008056199876591563,6.695117091258669e-05,10.0,custom_single_node,2.424203557893634e-06,0.0001859508133493364,0.00018299854127690196,3.331814336403829e-05,auto,,6.440677680075169e-07,6.130769429728389e-05,6.097502773627639e-05,1.3767321534454516e-06,50,spcauchy_direct,False,False,2.3584289010614157e-06,0.0001021455591544509,0.00010143953841179609,1.7607098743292662e-06,50408448,,0.00213696598075;0.00209356192499;0.0020899460651;0.00209054094739;0.00209307903424,5,511,0.004840384459446832,False,7.347465725615621e-06,0.0004764656601473689,0.0004669049521908164,5.773113735695741e-05,0,True,False,5.0,7.714290404692292e-06,0.0026723769260570407,0.002110179143957794,0.002093100978527218,0.002081779995933175,6.955852187138199e-05,10
3.0640221666544676e-06,0.0013288540067151189,0.0012785146883688868,0.0012777075171470642,0.0012728730216622353,4.381569897187877e-06,1024,runtime,cuda,1024,auto,triton,float32,,,spcauchy,4.936562618240714e-06,0.0014746469678357244,0.0009427925641648471,0.0009367539896629751,0.0009282509563490748,5.190760812123526e-05,10.0,custom_single_node,5.246285581961274e-06,0.00030923459120094776,0.00030682148644700646,2.8067574407163375e-05,auto,,6.479385774582624e-07,6.101921666413546e-05,6.094196578487754e-05,8.392502057054519e-07,50,spcauchy_direct_fixed,False,False,8.070201147347689e-07,0.00010262026963755488,0.00010131148155778646,8.385125239079864e-06,50409472,,0.00221319682896;0.0022149682045;0.00221268692985;0.00221496401355;0.00221669301391,5,2,0.004840384459446832,False,2.9620714485645294e-06,0.000469918486662209,0.00046500854659825563,3.8261772603699406e-05,0,True,False,5.0,5.49625838175416e-06,0.0027699139900505543,0.002221307252533734,0.002214937936514616,0.00220378499943763,5.287184806355888e-05,10
2.8160575311630964e-06,0.0013594289775937796,0.0012786743701435625,0.001277885981835425,0.0012723590480163693,5.8563239861912055e-06,1024,runtime,cuda,1024,auto,,float32,,,spcauchy,5.648238584399223e-06,0.0012426150497049093,0.0007999864616431296,0.000790538964793086,0.0007827739464119077,6.331486062838065e-05,10.0,custom_single_node,1.8582504708319902e-06,0.00016175293084233998,0.0001588484738022089,2.8876541660278055e-05,auto,triton,7.102498784661293e-07,6.099399132654071e-05,6.059097358956933e-05,1.564173320946258e-06,50,spcauchy_laplace,False,False,7.039343472570181e-07,0.00010217114677652717,0.00010135752381756902,2.9330303055337386e-06,50410496,,0.00206859409809;0.00206962414086;0.00206885207444;0.00206797011197;0.00206768093631,5,,0.004840384459446832,False,2.317305188626051e-06,0.0004750683926977217,0.0004666019813157618,5.649457004474221e-05,0,True,False,5.0,5.486945156008005e-06,0.002518329070881009,0.002078660831786692,0.002068608009722084,0.0020600559655576944,6.384072227544144e-05,10
0.0002863334375433624,0.016084989067167044,0.01485535804927349,0.014892373466864228,0.014554640045389533,0.00020929541817846527,1024,runtime,cuda,1024,auto,horner_reference,float32,,,spcauchy,0.00025389378424733877,0.45150104304775596,0.013049883459694683,0.011285903514362872,0.010988332913257182,0.02778648419853154,10.0,reference_term_graph,0.0001965219562407583,0.012375437664799392,0.010591293044853956,0.027786110411322534,auto,,1.2170930858701468e-06,5.736834788694978e-05,5.7202938478440046e-05,1.7562315211317883e-06,50,spcauchy_direct_autograd,False,False,7.87799945101142e-06,0.00011152929905802011,0.0001140385284088552,6.331082075307912e-06,50410496,,0.02574612014;0.0258063282818;0.026307053864;0.0263109058142;0.0262751113623,5,511,0.004840384459446832,False,4.26179904025048e-05,0.0005055481479503215,0.0005248304805718362,2.5833406662394627e-05,0,True,False,5.0,0.0005237233708612621,0.46668469707947224,0.027905241508968174,0.026210314012132585,0.02562464098446071,0.027808960085545432,10
,,,,,,1024,runtime,cuda,1024,auto,,float32,Encountered NaN/Inf in loss or gradients.,non_finite,vmf,,,,,,,10.0,native,,,,,auto,,,,,,50,vmf_official,True,True,,,,,,,,5,,,False,,,,,0,False,False,5.0,,,,,,,10
1.5109253581613302e-05,0.0034124209778383374,0.0031702426136471333,0.003164622001349926,0.003140899003483355,2.609407667334942e-05,1024,runtime,cuda,1024,auto,,float32,,,vmf,6.21042272541672e-05,0.010993850068189204,0.008457013583742082,0.008362829044926912,0.00831358996219933,0.00034123035075067545,10.0,native,1.1247699148952961e-05,0.001409922214690596,0.001403887988999486,2.8150531084919853e-05,auto,,8.566712494939566e-07,6.349890353158116e-05,6.320251850411296e-05,1.404226508961201e-06,50,vmf_robust,False,False,1.367996446788311e-06,0.00012919002352282404,0.00012840551789849997,2.841969612410353e-06,46590976,,0.0116283874959;0.0115339420736;0.0115108182654;0.0115251969546;0.0115099940449,5,,,False,5.0031288992613554e-05,0.006854402441997081,0.006768030521925539,0.0003143306341698462,0,True,False,5.0,8.098027319647372e-05,0.014336736989207566,0.011627256197389215,0.011526542017236352,0.011468944023363292,0.00035846901101779674,10
3.8079306250438094e-05,0.0017880129162222147,0.0016261789118871093,0.001590971543919295,0.0015763130504637957,7.038887321386363e-05,1024,runtime,cuda,1024,auto,,float32,,,powerspherical,5.1302165957167745e-05,0.001516273943707347,0.001273219061549753,0.001256019459106028,0.0012307428987696767,4.443970643314916e-05,10.0,native,6.915302947163582e-06,0.0002667376580648124,0.000266118033323437,6.478412539537378e-06,auto,,1.2999807950109243e-06,5.542060500010848e-05,5.488400347530842e-05,2.1416026019540585e-06,50,power_spherical,False,False,8.096772944554687e-06,0.00010654426785185933,0.00010322948219254613,6.818762968592333e-06,50424320,20.0,0.00309080793522;0.00289185997099;0.0028413971886;0.00283204903826;0.00282562011853,5,,,False,2.708772080950439e-05,0.0008445165306329727,0.0008321104687638581,3.954648608904141e-05,0,True,False,5.0,7.363056647591293e-05,0.003287198022007942,0.002899397973436862,0.0028593375463970006,0.0028125959215685725,0.00010180890841715285,10
3.185297828167677e-06,0.0025981100043281913,0.002329251192510128,0.0023273935075849295,0.0023209990467876196,1.743282432184457e-05,1024,runtime,cuda,2048,auto,triton,float32,,,spcauchy,7.006776286289096e-06,0.0015392109053209424,0.0012081843046471477,0.0011941514676436782,0.001185860950499773,6.250650434742545e-05,10.0,custom_single_node,4.769070073962212e-06,0.00020045657316222786,0.00018823397113010287,5.615254873156797e-05,auto,,7.122580427676439e-07,6.778492173179984e-05,6.68190186843276e-05,8.9026915781266e-06,50,spcauchy_direct,False,False,1.1272786650806665e-06,0.00013713331567123533,0.00013695948291569948,1.5600309564098623e-06,100750336,,0.0035222331062;0.00351642211899;0.00352432392538;0.00352180795744;0.00352337909862,5,1023,0.00243073871777033,False,2.2185267880558968e-06,0.0008028094940818846,0.000800418492872268,2.281296781387328e-05,0,True,False,5.0,8.535018423572183e-06,0.004097049008123577,0.0035374354971572756,0.0035222124424763024,0.0035095680505037308,6.965669582867067e-05,10
4.010740667581558e-06,0.002390105975791812,0.0023291693814098836,0.0023275474668480456,0.0023218850838020444,5.936827121019942e-06,1024,runtime,cuda,2048,auto,triton,float32,,,spcauchy,6.335845682770014e-06,0.0016662509879097342,0.0013470470765605568,0.0013324255123734474,0.001321305986493826,6.290658724183842e-05,10.0,custom_single_node,5.191483069211245e-06,0.0003407462672330439,0.0003273210022598505,5.909850490446839e-05,auto,,9.359791874885559e-07,6.771195633336901e-05,6.738054798915982e-05,1.50525387385361e-06,50,spcauchy_direct_fixed,False,False,8.540519047528505e-07,0.0001371566611342132,0.00013675540685653687,5.254221776717853e-06,100751360,,0.00366222695448;0.00365989888087;0.00366126187146;0.00366074591875;0.00366279901937,5,2,0.00243073871777033,False,1.6629928722977638e-06,0.0008014321918599308,0.0008004885166883469,1.128123842016196e-05,0,True,False,5.0,8.600967703387141e-06,0.003996769082732499,0.0036762164579704406,0.0036616380675695837,0.0036431910702958703,6.369775185820345e-05,10
3.1092495191842318e-06,0.002408838947303593,0.0023285028524696826,0.0023273040424101055,0.002323318039998412,6.1400925211467054e-06,1024,runtime,cuda,2048,auto,,float32,,,spcauchy,5.016016075387597e-06,0.0015114190755411983,0.0011843455545604228,0.0011677180300466716,0.0011599271092563868,6.706845545281727e-05,10.0,custom_single_node,3.559514880180359e-06,0.00017843007436022163,0.00016304844757542014,6.519978376462958e-05,auto,triton,6.052723620086908e-07,6.706457259133458e-05,6.679497892037034e-05,1.3540040012415468e-06,50,spcauchy_laplace,False,False,7.411581464111805e-07,0.00013717420725151898,0.00013671250781044364,4.006661473661878e-06,100752384,,0.00349510298111;0.0034979339689;0.00349635398015;0.00349586410448;0.00349393696524,5,,0.00243073871777033,False,1.5139812603592873e-06,0.0008016767003573477,0.0008002194808796048,1.0930194066705511e-05,0,True,False,5.0,6.924034096300602e-06,0.0038380910409614444,0.0035128484070301056,0.003495840006507933,0.0034855820704251528,6.738099669339875e-05,10
0.0006579285545740277,0.03294298192486167,0.02906597708584741,0.028894106508232653,0.028323877952061594,0.0004924211833321885,1024,runtime,cuda,2048,auto,horner_reference,float32,,,spcauchy,0.0002166417834814638,0.023620599997229874,0.022025384880136698,0.022079431975726038,0.021147195948287845,0.0003402425824196498,10.0,reference_term_graph,0.00023671277449466288,0.020910630998201667,0.020947313925717026,0.0003482949457045842,auto,,2.821005182340741e-06,7.24868681281805e-05,7.311551598832011e-05,5.434138396268991e-06,50,spcauchy_direct_autograd,False,False,1.122677349485457e-05,0.00017095343535766005,0.0001768825459294021,1.2665052410530676e-05,100752384,,0.0517968311906;0.0507591925561;0.0507938489318;0.0508594661951;0.0507936812937,5,1023,0.00243073871777033,False,3.3411983167752624e-05,0.0008713135784491897,0.0008841794915497303,2.9060764775540395e-05,0,True,False,5.0,0.0006015091494191438,0.056563581922091544,0.05109136196598411,0.05087578151142225,0.050371226971037686,0.0006220404773978769,10
,,,,,,1024,runtime,cuda,2048,auto,,float32,Encountered NaN/Inf in loss or gradients.,non_finite,vmf,,,,,,,10.0,native,,,,,auto,,,,,,50,vmf_official,True,True,,,,,,,,5,,,False,,,,,0,False,False,5.0,,,,,,,10
1.56814930960536e-05,0.004399236990138888,0.0041732605206780135,0.004172397486399859,0.004142270889133215,1.9467568160293242e-05,1024,runtime,cuda,2048,auto,,float32,,,vmf,7.755283149890602e-05,0.015308456029742956,0.014681837462820113,0.014659548993222415,0.014489065972156823,0.00012118831348164795,10.0,native,1.3375189155340195e-05,0.0015139549034647645,0.0015046664630062878,6.219851440412265e-05,auto,,7.625785656273365e-07,7.945148786529899e-05,7.911148713901639e-05,1.6058653904824509e-06,50,vmf_robust,False,False,1.0495714377611876e-06,0.00018700998462736608,0.00018679245840758085,1.0447696693525513e-06,92738560,,0.0188338328153;0.0188180170953;0.0188464205712;0.0188350565732;0.0188210327178,5,,,False,7.77260574977845e-05,0.012901421086862683,0.012886780430562794,0.00010399984973103302,0,True,False,5.0,8.326521492563188e-05,0.019541988032869995,0.018855097983498128,0.01883105403976515,0.01865844998974353,0.0001274422731973479,10
4.1039049392566085e-05,0.0028395639965310693,0.0026252668257802725,0.0026121775154024363,0.0025596750201657414,6.271358821945444e-05,1024,runtime,cuda,2048,auto,,float32,,,powerspherical,3.8237980334088206e-05,0.002365866908803582,0.0016285367412492632,0.0015944050392135978,0.001566514023579657,0.00010231084319658401,10.0,native,1.0675954399630427e-05,0.00027469037333503364,0.00025903951609507203,6.200641324554331e-05,auto,,1.9957951735705137e-06,6.59529184922576e-05,6.28469861112535e-05,1.844415866135685e-05,50,power_spherical,False,False,4.954752512276173e-06,0.0001434711366891861,0.0001369789824821055,1.499810050975018e-05,100766208,20.0,0.00423323269933;0.00417581386864;0.0042233588174;0.00419590901583;0.00420143315569,5,,,False,2.096843672916293e-05,0.001144422312732786,0.0011268460075370967,4.807230542843729e-05,0,True,False,5.0,5.1823240937665105e-05,0.004954879987053573,0.004253803567029536,0.004198688955511898,0.004130590008571744,0.0001401148039615595,10
1.2970733223482966e-05,0.0010029259137809277,0.0008686962914653122,0.000869281473569572,0.0008195060072466731,1.9750647862492338e-05,1024,runtime,cuda,9,auto,triton,float32,,,spcauchy,3.9488833863288164e-05,0.0011202580062672496,0.0006816376922652125,0.000656662043184042,0.0006351179908961058,7.381320487244e-05,10.0,custom_single_node,2.5937333703041077e-06,0.0001741182766854763,0.00015796301886439323,6.18170995784507e-05,auto,,8.314964361488819e-07,5.4368496406823394e-05,5.302054341882467e-05,5.219263483918593e-06,50,spcauchy_neighbor,False,False,1.059466740116477e-06,9.972393605858087e-05,9.730702731758356e-05,9.934915052285362e-06,532480,,0.00153308699373;0.00152332801372;0.00152824097313;0.0015287209535;0.00152814609464,5,4,0.3033370452904235,False,1.304750912822783e-05,0.00035342698311433197,0.0003411270445212722,3.47682866417477e-05,0,True,False,5.0,4.160415846854448e-05,0.0020126330200582743,0.0015503339837305249,0.0015282449894584715,0.001462592976167798,7.955807554517614e-05,10
1.1068332241848111e-05,0.000954003888182342,0.0008663829006254673,0.0008698070305399597,0.0008224030025303364,1.731593842066897e-05,1024,runtime,cuda,17,auto,triton,float32,,,spcauchy,4.038846236653626e-05,0.0010199409443885088,0.000681655244436115,0.000657219032291323,0.0006340170511975884,7.139206245819676e-05,10.0,custom_single_node,5.3171825129538774e-06,0.00017751659406349063,0.00015781150432303548,6.734528642034871e-05,auto,,7.427588570863008e-07,5.4183845408260825e-05,5.2921532187610865e-05,4.756710891766487e-06,50,spcauchy_neighbor,False,False,1.0887742973864079e-06,9.974688198417426e-05,9.719398804008961e-05,8.493194097869321e-06,926720,,0.00152400392108;0.00153043097816;0.00152823689859;0.00153439200949;0.00152907404117,5,8,0.2,False,1.4230783563107252e-05,0.0003502079229801893,0.00034085800871253014,1.7765685546308134e-05,0,True,False,5.0,4.079157952219248e-05,0.0018915189430117607,0.0015480381450615824,0.0015283564571291208,0.001464762957766652,7.332853021044857e-05,10
1.2114731362089515e-05,0.0011488560121506453,0.0008634892227128148,0.0008665680070407689,0.0008201949531212449,2.4935341873184182e-05,1024,runtime,cuda,33,auto,triton,float32,,,spcauchy,3.602576907724142e-05,0.0011373249581083655,0.0006816636393778027,0.0006567660020664334,0.0006344729335978627,7.477976402867442e-05,10.0,custom_single_node,4.116474883630872e-06,0.00017712780134752391,0.0001585930003784597,6.822497953292603e-05,auto,,6.865302566438913e-07,5.421035224571824e-05,5.272653652355075e-05,6.7208289643244896e-06,50,spcauchy_neighbor,False,False,1.1955853551626205e-06,0.00010107087390497327,9.767245501279831e-05,1.256658659216735e-05,1714176,,0.00152404303662;0.00152368505951;0.0015283030225;0.00152357597835;0.00152372801676,5,16,0.12078438912577213,False,1.321564195677638e-05,0.00034925461187958716,0.0003401810536161065,1.8266146977315183e-05,0,True,False,5.0,3.996549639850855e-05,0.001964221941307187,0.0015451528620906174,0.001524944498669356,0.0014566449681296945,7.848099827562916e-05,10
1.241522841155529e-05,0.0009752869373187423,0.0008694469830952585,0.0008710979600436985,0.0008227711077779531,1.916612612602558e-05,1024,runtime,cuda,65,auto,triton,float32,,,spcauchy,3.870745422318578e-05,0.0010880179470404983,0.0006816962617449462,0.0006581240450032055,0.0006354630459100008,7.139571451997126e-05,10.0,custom_single_node,1.8780410755425692e-06,0.00017362271575257183,0.00015773199265822768,6.25062671524236e-05,auto,,7.680209819227457e-07,5.437101423740387e-05,5.2995048463344574e-05,6.155327990756218e-06,50,spcauchy_neighbor,False,False,1.1955853551626205e-06,0.00010010868962854147,9.709602454677224e-05,9.281253805032809e-06,3288064,,0.00153255998157;0.00153102399781;0.00152959197294;0.00153274007607;0.00153190200217,5,32,0.067878888070656,False,1.2686796253547072e-05,0.00035359384212642906,0.00034190050791949034,3.0838113080665774e-05,0,True,False,5.0,4.158902447670698e-05,0.0019560259534046054,0.0015511432448402048,0.0015315605560317636,0.0014625110197812319,7.396426482782933e-05,10
